sales_agent,product,account,deal_stage,close_date,close_value
Lajuana Vencill,MG Advanced,Rangreen,Won,11/2/2017,3024
Lajuana Vencill,MG Advanced,Dontechi,Won,11/3/2017,3296
Lajuana Vencill,MG Advanced,Rangreen,Won,11/8/2017,3362
Lajuana Vencill,GTX Plus Basic,dambase,Won,11/12/2017,1215
Lajuana Vencill,GTX Basic,Codehow,Won,11/12/2017,511
Lajuana Vencill,GTX Basic,Konmatfix,Won,11/17/2017,485
Lajuana Vencill,GTX Plus Basic,Funholding,Won,11/18/2017,1072
Lajuana Vencill,GTX Basic,Rundofase,Won,11/19/2017,487
Lajuana Vencill,GTX Basic,Inity,Won,11/21/2017,528
Lajuana Vencill,GTX Plus Pro,Condax,Won,11/26/2017,5160
Lajuana Vencill,GTX Plus Basic,Rangreen,Won,11/27/2017,946
Lajuana Vencill,MG Advanced,Rangreen,Won,12/10/2017,3131
Lajuana Vencill,GTX Basic,dambase,Won,12/12/2017,545
Lajuana Vencill,MG Advanced,Globex Corporation,Won,12/13/2017,3063
Lajuana Vencill,GTX Basic,Streethex,Won,12/13/2017,513
Lajuana Vencill,GTX Basic,Rangreen,Won,12/16/2017,492
Lajuana Vencill,GTX Basic,Condax,Won,12/18/2017,507
Lajuana Vencill,GTX Plus Basic,Genco Pura Olive Oil Company,Won,12/18/2017,1127
Lajuana Vencill,GTX Basic,dambase,Won,12/21/2017,452
Lajuana Vencill,GTX Basic,Globex Corporation,Won,12/21/2017,453
Lajuana Vencill,GTX Basic,dambase,Won,12/22/2017,557
Lajuana Vencill,GTX Basic,Rangreen,Won,12/25/2017,585
Lajuana Vencill,GTX Basic,Conecom,Won,12/26/2017,622
Lajuana Vencill,GTX Plus Pro,Streethex,Won,12/29/2017,6340
Lajuana Vencill,MG Special,Dontechi,Won,12/30/2017,52
Lajuana Vencill,GTX Basic,Isdom,Won,12/31/2017,567
Markita Hansen,GTX Basic,Y-corporation,Won,3/1/2017,523
Markita Hansen,GTX Basic,Cheers,Won,3/7/2017,601
Markita Hansen,MG Special,Faxquote,Won,3/8/2017,64
Markita Hansen,GTX Plus Pro,Zoomit,Won,3/10/2017,5410
Markita Hansen,GTX Plus Basic,Blackzim,Won,3/11/2017,1043
Markita Hansen,MG Advanced,Xx-holding,Won,3/11/2017,3820
Markita Hansen,GTX Basic,Zoomit,Won,3/13/2017,576
Markita Hansen,MG Advanced,Singletechno,Won,3/15/2017,3969
Markita Hansen,MG Special,Plusstrip,Won,3/16/2017,54
Markita Hansen,GTX Plus Pro,Golddex,Won,3/16/2017,5908
Markita Hansen,GTX Plus Basic,Golddex,Won,3/16/2017,1091
Markita Hansen,MG Advanced,Konex,Won,3/22/2017,3220
Markita Hansen,MG Special,Hottechi,Won,3/25/2017,47
Markita Hansen,GTX Plus Pro,Cheers,Won,3/29/2017,5120
Markita Hansen,GTX Plus Basic,Groovestreet,Won,3/31/2017,1171
Markita Hansen,MG Advanced,Kan-code,Won,4/6/2017,3181
Markita Hansen,MG Advanced,J-Texon,Won,4/6/2017,3817
Markita Hansen,MG Special,Scotfind,Won,4/8/2017,57
Markita Hansen,GTX Basic,Condax,Won,4/13/2017,522
Markita Hansen,GTX Basic,Plexzap,Won,4/24/2017,527
Markita Hansen,GTX Plus Basic,J-Texon,Won,4/29/2017,788
Markita Hansen,GTX Basic,Dalttechnology,Won,4/30/2017,525
Markita Hansen,GTXPro,Nam-zim,Won,5/3/2017,5508
Markita Hansen,GTXPro,Nam-zim,Won,5/3/2017,5169
Markita Hansen,GTX Basic,Y-corporation,Won,5/5/2017,595
Markita Hansen,GTX Basic,Kan-code,Won,5/6/2017,560
Markita Hansen,MG Special,Blackzim,Won,5/7/2017,61
Markita Hansen,GTX Basic,J-Texon,Won,5/10/2017,541
Markita Hansen,MG Special,Scotfind,Won,5/18/2017,60
Markita Hansen,GTXPro,Goodsilron,Won,5/27/2017,5012
Markita Hansen,GTX Basic,Sonron,Won,5/31/2017,571
Markita Hansen,MG Advanced,Faxquote,Won,5/31/2017,3470
Markita Hansen,GTXPro,Hatfan,Won,6/2/2017,4815
Markita Hansen,MG Special,Cheers,Won,6/3/2017,54
Markita Hansen,GTX Basic,Goodsilron,Won,6/3/2017,605
Markita Hansen,GTX Basic,Cheers,Won,6/4/2017,561
Markita Hansen,GTX Basic,Nam-zim,Won,6/5/2017,572
Markita Hansen,MG Special,Golddex,Won,6/8/2017,54
Markita Hansen,GTX Plus Basic,J-Texon,Won,6/8/2017,941
Markita Hansen,GTX Plus Basic,Scotfind,Won,6/8/2017,967
Markita Hansen,MG Advanced,Cheers,Won,6/10/2017,2882
Markita Hansen,GTX Plus Pro,Sonron,Won,6/15/2017,4423
Markita Hansen,GTX Plus Basic,Green-Plus,Won,6/16/2017,923
Markita Hansen,GTX Plus Pro,Y-corporation,Won,6/17/2017,5503
Markita Hansen,MG Special,Y-corporation,Won,6/18/2017,58
Markita Hansen,MG Special,Konex,Won,6/22/2017,53
Markita Hansen,MG Advanced,J-Texon,Won,6/22/2017,3188
Markita Hansen,GTX Basic,Hottechi,Won,6/22/2017,569
Markita Hansen,GTXPro,Fasehatice,Won,6/25/2017,4733
Markita Hansen,GTXPro,Sunnamplex,Won,6/26/2017,4968
Markita Hansen,GTX Plus Basic,Condax,Won,6/26/2017,1135
Markita Hansen,GTK 500,Goodsilron,Won,6/27/2017,29617
Markita Hansen,MG Advanced,Zoomit,Won,6/27/2017,3738
Markita Hansen,MG Special,Doncon,Won,6/27/2017,54
Markita Hansen,MG Special,Blackzim,Won,7/2/2017,59
Markita Hansen,MG Special,Green-Plus,Won,7/2/2017,50
Markita Hansen,GTXPro,Doncon,Won,7/9/2017,4859
Markita Hansen,GTX Basic,J-Texon,Won,7/12/2017,592
Markita Hansen,MG Advanced,Plusstrip,Won,7/15/2017,3973
Markita Hansen,GTX Basic,Singletechno,Won,7/23/2017,535
Markita Hansen,GTXPro,Konex,Won,7/28/2017,4209
Markita Hansen,GTX Plus Basic,Kan-code,Won,8/10/2017,1045
Markita Hansen,MG Advanced,Sunnamplex,Won,8/10/2017,3187
Markita Hansen,GTK 500,Finjob,Won,8/14/2017,24745
Markita Hansen,GTX Plus Pro,Hatfan,Won,8/14/2017,4642
Markita Hansen,GTXPro,Faxquote,Won,8/14/2017,4738
Markita Hansen,GTX Plus Basic,Green-Plus,Won,8/14/2017,1105
Markita Hansen,GTX Plus Basic,Dalttechnology,Won,8/16/2017,1101
Markita Hansen,GTXPro,Plexzap,Won,8/18/2017,4644
Markita Hansen,MG Special,Groovestreet,Won,8/18/2017,45
Markita Hansen,MG Special,Goodsilron,Won,8/19/2017,57
Markita Hansen,MG Special,Singletechno,Won,8/23/2017,57
Markita Hansen,GTX Basic,Sunnamplex,Won,8/23/2017,494
Markita Hansen,MG Special,Sonron,Won,8/24/2017,52
Markita Hansen,MG Advanced,Golddex,Won,8/24/2017,3838
Markita Hansen,MG Advanced,Fasehatice,Won,8/26/2017,3271
Markita Hansen,MG Advanced,Cheers,Won,8/27/2017,2791
Markita Hansen,GTX Basic,Labdrill,Won,8/29/2017,548
Markita Hansen,GTX Plus Basic,Faxquote,Won,8/30/2017,1169
Markita Hansen,GTX Basic,Scotfind,Won,9/4/2017,464
Markita Hansen,GTX Plus Pro,Green-Plus,Won,9/4/2017,4916
Markita Hansen,GTXPro,Scotfind,Won,9/5/2017,4063
Markita Hansen,GTX Plus Basic,Cheers,Won,9/14/2017,1002
Markita Hansen,GTXPro,Xx-holding,Won,9/15/2017,4592
Markita Hansen,MG Advanced,Hottechi,Won,9/17/2017,2979
Markita Hansen,MG Advanced,Hatfan,Won,9/21/2017,3138
Markita Hansen,GTX Basic,Sonron,Won,9/23/2017,510
Markita Hansen,MG Advanced,Zoomit,Won,9/23/2017,3722
Markita Hansen,GTK 500,Cheers,Won,9/26/2017,29166
Markita Hansen,GTX Plus Basic,Kan-code,Won,9/27/2017,1081
Markita Hansen,GTX Basic,Cheers,Won,9/28/2017,505
Markita Hansen,GTX Basic,Goodsilron,Won,9/29/2017,587
Markita Hansen,GTXPro,Hottechi,Won,9/30/2017,4744
Markita Hansen,MG Advanced,Konex,Won,9/30/2017,3225
Markita Hansen,MG Advanced,Blackzim,Won,9/30/2017,3015
Markita Hansen,GTX Basic,J-Texon,Won,10/1/2017,566
Markita Hansen,GTX Basic,Goodsilron,Won,10/21/2017,553
Markita Hansen,GTX Plus Basic,Golddex,Won,10/23/2017,1060
Markita Hansen,GTX Basic,Condax,Won,10/26/2017,566
Markita Hansen,GTX Plus Basic,Rantouch,Won,10/31/2017,981
Markita Hansen,GTX Basic,Labdrill,Won,11/1/2017,529
Markita Hansen,MG Special,Green-Plus,Won,11/4/2017,63
Markita Hansen,MG Special,Sonron,Won,11/7/2017,49
Markita Hansen,GTX Basic,Y-corporation,Won,11/11/2017,598
Markita Hansen,MG Advanced,Dalttechnology,Won,11/11/2017,4058
Markita Hansen,GTXPro,Scotfind,Won,11/16/2017,4722
Markita Hansen,GTX Plus Basic,Zoomit,Won,11/18/2017,1106
Markita Hansen,MG Special,Dalttechnology,Won,11/18/2017,56
Markita Hansen,GTXPro,Y-corporation,Won,11/24/2017,4487
Markita Hansen,GTXPro,Zoomit,Won,11/28/2017,5540
Markita Hansen,GTXPro,Xx-holding,Won,11/29/2017,4521
Markita Hansen,MG Advanced,Plexzap,Won,12/1/2017,3663
Markita Hansen,MG Special,Rantouch,Won,12/3/2017,62
Markita Hansen,GTX Plus Basic,Goodsilron,Won,12/8/2017,1017
Markita Hansen,MG Advanced,Scotfind,Won,12/8/2017,4139
Markita Hansen,GTX Plus Basic,Scotfind,Won,12/9/2017,1182
Markita Hansen,MG Special,Zoomit,Won,12/9/2017,48
Markita Hansen,MG Special,Sonron,Won,12/10/2017,56
Markita Hansen,MG Special,Scotfind,Won,12/12/2017,50
Markita Hansen,MG Special,Cheers,Won,12/13/2017,53
Markita Hansen,GTX Plus Basic,Singletechno,Won,12/15/2017,1252
Markita Hansen,MG Special,Singletechno,Won,12/16/2017,56
Markita Hansen,MG Special,Finjob,Won,12/21/2017,53
Markita Hansen,GTXPro,Singletechno,Won,12/25/2017,4753
Markita Hansen,MG Advanced,Newex,Won,12/25/2017,3836
Markita Hansen,GTX Plus Basic,Lexiqvolax,Won,12/25/2017,1192
Markita Hansen,GTX Basic,Sonron,Won,12/27/2017,456
Markita Hansen,MG Advanced,Faxquote,Won,12/27/2017,3442
Markita Hansen,MG Special,J-Texon,Won,12/28/2017,54
Markita Hansen,GTX Basic,Singletechno,Won,12/30/2017,464
Marty Freudenburg,GTXPro,Conecom,Won,3/1/2017,4926
Marty Freudenburg,GTX Basic,Domzoom,Won,3/1/2017,608
Marty Freudenburg,GTX Basic,Toughzap,Won,3/3/2017,508
Marty Freudenburg,MG Special,Funholding,Won,3/3/2017,52
Marty Freudenburg,MG Advanced,Zumgoity,Won,3/10/2017,3647
Marty Freudenburg,GTX Plus Pro,Rangreen,Won,3/16/2017,5787
Marty Freudenburg,GTX Plus Basic,Funholding,Won,3/16/2017,1062
Marty Freudenburg,GTX Plus Basic,Finhigh,Won,3/17/2017,903
Marty Freudenburg,GTX Plus Basic,Genco Pura Olive Oil Company,Won,3/20/2017,1162
Marty Freudenburg,GTX Basic,Stanredtax,Won,3/26/2017,579
Marty Freudenburg,MG Special,Finhigh,Won,3/26/2017,48
Marty Freudenburg,GTX Plus Basic,Konmatfix,Won,3/28/2017,1062
Marty Freudenburg,GTX Plus Basic,Inity,Won,4/10/2017,1204
Marty Freudenburg,GTX Plus Basic,Funholding,Won,4/11/2017,949
Marty Freudenburg,GTX Plus Basic,dambase,Won,4/23/2017,1160
Marty Freudenburg,MG Special,Finhigh,Won,4/28/2017,64
Marty Freudenburg,GTX Plus Pro,Cancity,Won,5/4/2017,6292
Marty Freudenburg,GTXPro,Treequote,Won,5/5/2017,4667
Marty Freudenburg,MG Advanced,Betatech,Won,5/7/2017,3542
Marty Freudenburg,GTX Plus Basic,Zumgoity,Won,5/9/2017,962
Marty Freudenburg,GTX Plus Basic,Isdom,Won,5/9/2017,1028
Marty Freudenburg,GTX Basic,Ron-tech,Won,5/21/2017,538
Marty Freudenburg,MG Advanced,Genco Pura Olive Oil Company,Won,5/24/2017,3604
Marty Freudenburg,GTX Plus Basic,Rangreen,Won,5/27/2017,1050
Marty Freudenburg,MG Special,Codehow,Won,6/1/2017,51
Marty Freudenburg,GTX Plus Pro,Treequote,Won,6/2/2017,6553
Marty Freudenburg,GTX Basic,Konmatfix,Won,6/2/2017,490
Marty Freudenburg,GTX Plus Pro,Funholding,Won,6/3/2017,5015
Marty Freudenburg,MG Advanced,Finhigh,Won,6/3/2017,3236
Marty Freudenburg,MG Advanced,Gogozoom,Won,6/5/2017,3011
Marty Freudenburg,MG Special,Betatech,Won,6/6/2017,41
Marty Freudenburg,GTX Plus Basic,Codehow,Won,6/6/2017,1190
Marty Freudenburg,GTXPro,Rangreen,Won,6/9/2017,4413
Marty Freudenburg,GTX Basic,Isdom,Won,6/11/2017,545
Marty Freudenburg,GTX Plus Pro,Domzoom,Won,6/11/2017,5241
Marty Freudenburg,GTX Plus Basic,Funholding,Won,6/13/2017,1105
Marty Freudenburg,GTX Plus Basic,Zumgoity,Won,6/14/2017,881
Marty Freudenburg,GTX Plus Basic,Toughzap,Won,6/18/2017,1115
Marty Freudenburg,MG Special,Scottech,Won,6/19/2017,54
Marty Freudenburg,MG Special,Rangreen,Won,6/19/2017,54
Marty Freudenburg,MG Special,Scottech,Won,6/22/2017,60
Marty Freudenburg,GTXPro,Gogozoom,Won,6/24/2017,4272
Marty Freudenburg,MG Advanced,Domzoom,Won,6/28/2017,2863
Marty Freudenburg,GTX Plus Basic,Scottech,Won,6/30/2017,1081
Marty Freudenburg,GTX Plus Basic,Treequote,Won,6/30/2017,1185
Marty Freudenburg,GTX Plus Basic,Warephase,Won,7/2/2017,839
Marty Freudenburg,GTX Plus Basic,Globex Corporation,Won,7/2/2017,1176
Marty Freudenburg,GTX Plus Pro,Streethex,Won,7/5/2017,4181
Marty Freudenburg,GTX Plus Pro,Funholding,Won,7/7/2017,5966
Marty Freudenburg,MG Advanced,Konmatfix,Won,7/9/2017,3699
Marty Freudenburg,GTX Plus Pro,Stanredtax,Won,7/9/2017,5422
Marty Freudenburg,MG Advanced,Domzoom,Won,7/11/2017,3657
Marty Freudenburg,GTX Plus Basic,Funholding,Won,7/11/2017,1204
Marty Freudenburg,GTX Plus Basic,Inity,Won,7/17/2017,1193
Marty Freudenburg,GTX Plus Basic,Konmatfix,Won,7/25/2017,1171
Marty Freudenburg,MG Special,Rangreen,Won,7/26/2017,53
Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,7/26/2017,5698
Marty Freudenburg,GTX Plus Basic,Cancity,Won,7/27/2017,1031
Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,7/28/2017,1044
Marty Freudenburg,GTXPro,Cancity,Won,7/29/2017,4172
Marty Freudenburg,MG Advanced,Streethex,Won,8/2/2017,3367
Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,8/4/2017,1275
Marty Freudenburg,GTX Plus Basic,Isdom,Won,8/5/2017,1017
Marty Freudenburg,GTX Plus Basic,Toughzap,Won,8/7/2017,1006
Marty Freudenburg,GTX Plus Basic,Domzoom,Won,8/7/2017,965
Marty Freudenburg,MG Advanced,Codehow,Won,8/8/2017,3458
Marty Freudenburg,MG Advanced,Treequote,Won,8/19/2017,3428
Marty Freudenburg,GTX Basic,Warephase,Won,8/19/2017,517
Marty Freudenburg,GTX Plus Pro,Warephase,Won,8/19/2017,5572
Marty Freudenburg,GTX Plus Pro,Condax,Won,8/21/2017,5712
Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,8/21/2017,5472
Marty Freudenburg,MG Advanced,Conecom,Won,8/23/2017,3407
Marty Freudenburg,GTX Plus Pro,Scottech,Won,8/26/2017,5217
Marty Freudenburg,GTX Plus Basic,Codehow,Won,8/27/2017,1108
Marty Freudenburg,MG Special,Conecom,Won,9/1/2017,54
Marty Freudenburg,GTX Basic,Rangreen,Won,9/2/2017,433
Marty Freudenburg,MG Advanced,Treequote,Won,9/5/2017,2785
Marty Freudenburg,GTX Plus Pro,Dontechi,Won,9/16/2017,4809
Marty Freudenburg,GTXPro,Toughzap,Won,9/19/2017,5055
Marty Freudenburg,MG Special,Betatech,Won,9/21/2017,72
Marty Freudenburg,GTX Basic,Rangreen,Won,9/25/2017,571
Marty Freudenburg,MG Special,Warephase,Won,9/27/2017,68
Marty Freudenburg,MG Advanced,Stanredtax,Won,9/28/2017,3590
Marty Freudenburg,GTX Plus Pro,Treequote,Won,10/5/2017,5280
Marty Freudenburg,MG Advanced,Toughzap,Won,10/5/2017,3957
Marty Freudenburg,GTX Plus Pro,Konmatfix,Won,10/7/2017,5708
Marty Freudenburg,GTX Basic,Streethex,Won,10/8/2017,661
Marty Freudenburg,GTXPro,Warephase,Won,10/9/2017,5007
Marty Freudenburg,MG Special,Cancity,Won,10/9/2017,56
Marty Freudenburg,GTX Plus Basic,Genco Pura Olive Oil Company,Won,10/14/2017,1240
Marty Freudenburg,MG Advanced,Globex Corporation,Won,10/17/2017,3578
Marty Freudenburg,GTX Plus Pro,Streethex,Won,10/23/2017,6233
Marty Freudenburg,MG Special,dambase,Won,10/26/2017,64
Marty Freudenburg,MG Advanced,Betatech,Won,10/27/2017,3353
Marty Freudenburg,MG Special,Bioholding,Won,10/30/2017,43
Marty Freudenburg,GTX Plus Pro,Treequote,Won,10/30/2017,5516
Marty Freudenburg,GTXPro,Scottech,Won,10/31/2017,4377
Marty Freudenburg,GTX Plus Pro,dambase,Won,11/3/2017,6322
Marty Freudenburg,GTX Plus Basic,Zumgoity,Won,11/7/2017,1196
Marty Freudenburg,MG Advanced,Isdom,Won,11/7/2017,3561
Marty Freudenburg,MG Advanced,Dontechi,Won,11/14/2017,3703
Marty Freudenburg,GTX Plus Pro,Rangreen,Won,11/14/2017,5916
Marty Freudenburg,GTX Basic,Gogozoom,Won,11/17/2017,574
Marty Freudenburg,GTX Plus Basic,Warephase,Won,11/17/2017,985
Marty Freudenburg,GTX Basic,Cancity,Won,11/21/2017,477
Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,11/23/2017,947
Marty Freudenburg,MG Special,Domzoom,Won,11/28/2017,55
Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,11/30/2017,1133
Marty Freudenburg,GTX Plus Basic,Globex Corporation,Won,12/3/2017,1021
Marty Freudenburg,GTX Basic,Finhigh,Won,12/14/2017,609
Marty Freudenburg,GTX Plus Basic,Bioholding,Won,12/14/2017,1086
Marty Freudenburg,GTXPro,Condax,Won,12/15/2017,4578
Marty Freudenburg,GTX Plus Pro,Bioholding,Won,12/15/2017,5271
Marty Freudenburg,GTXPro,Treequote,Won,12/18/2017,4591
Marty Freudenburg,MG Special,Hottechi,Won,12/19/2017,60
Marty Freudenburg,GTX Plus Pro,Funholding,Won,12/20/2017,5788
Marty Freudenburg,MG Advanced,Isdom,Won,12/20/2017,2763
Marty Freudenburg,GTX Basic,Condax,Won,12/22/2017,555
Marty Freudenburg,GTX Basic,Warephase,Won,12/24/2017,550
Marty Freudenburg,GTX Basic,Dontechi,Won,12/26/2017,615
Marty Freudenburg,GTX Plus Pro,Toughzap,Won,12/28/2017,5862
Marty Freudenburg,GTX Basic,Ron-tech,Won,12/30/2017,580
Maureen Marcano,GTX Basic,Dalttechnology,Won,3/1/2017,571
Maureen Marcano,GTX Basic,Kan-code,Won,3/4/2017,524
Maureen Marcano,GTX Plus Pro,Sonron,Won,3/6/2017,4631
Maureen Marcano,GTX Basic,Dalttechnology,Won,3/6/2017,499
Maureen Marcano,GTX Plus Basic,Singletechno,Won,3/8/2017,1070
Maureen Marcano,GTX Plus Basic,Finjob,Won,3/13/2017,1180
Maureen Marcano,GTX Plus Basic,Fasehatice,Won,3/13/2017,1185
Maureen Marcano,GTX Plus Basic,Fasehatice,Won,3/13/2017,1057
Maureen Marcano,GTXPro,Labdrill,Won,3/14/2017,4899
Maureen Marcano,GTX Plus Basic,Hatfan,Won,3/19/2017,979
Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,3/21/2017,891
Maureen Marcano,GTX Basic,Condax,Won,3/21/2017,688
Maureen Marcano,GTX Plus Basic,Rantouch,Won,3/21/2017,1025
Maureen Marcano,GTX Plus Pro,Goodsilron,Won,3/22/2017,6142
Maureen Marcano,GTX Plus Basic,Fasehatice,Won,3/24/2017,1007
Maureen Marcano,MG Advanced,Xx-holding,Won,3/24/2017,3106
Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,3/25/2017,1135
Maureen Marcano,GTXPro,Green-Plus,Won,3/25/2017,4071
Maureen Marcano,GTX Plus Basic,Hatfan,Won,3/25/2017,1019
Maureen Marcano,GTX Basic,Sonron,Won,3/27/2017,491
Maureen Marcano,GTX Plus Pro,Goodsilron,Won,3/29/2017,4667
Maureen Marcano,GTXPro,Green-Plus,Won,3/31/2017,4939
Maureen Marcano,GTX Plus Basic,Faxquote,Won,4/4/2017,882
Maureen Marcano,MG Special,Green-Plus,Won,4/7/2017,48
Maureen Marcano,GTX Plus Basic,Rantouch,Won,4/8/2017,1109
Maureen Marcano,GTX Plus Pro,Condax,Won,4/10/2017,5637
Maureen Marcano,GTX Plus Pro,Plexzap,Won,4/11/2017,5793
Maureen Marcano,GTX Plus Basic,Rantouch,Won,4/11/2017,1181
Maureen Marcano,GTXPro,Xx-holding,Won,4/12/2017,4320
Maureen Marcano,GTX Plus Basic,Groovestreet,Won,4/24/2017,1234
Maureen Marcano,GTX Plus Basic,Y-corporation,Won,4/26/2017,1113
Maureen Marcano,GTX Basic,Scotfind,Won,4/27/2017,579
Maureen Marcano,GTX Basic,Newex,Won,4/28/2017,572
Maureen Marcano,GTX Plus Pro,Lexiqvolax,Won,4/30/2017,5958
Maureen Marcano,GTX Plus Basic,Nam-zim,Won,5/6/2017,1102
Maureen Marcano,GTX Basic,Nam-zim,Won,5/10/2017,556
Maureen Marcano,MG Advanced,Blackzim,Won,5/12/2017,2798
Maureen Marcano,MG Special,Konex,Won,5/12/2017,57
Maureen Marcano,GTX Plus Pro,Xx-holding,Won,5/14/2017,5163
Maureen Marcano,GTX Plus Pro,Scotfind,Won,5/14/2017,6310
Maureen Marcano,GTX Plus Basic,Y-corporation,Won,5/15/2017,888
Maureen Marcano,GTXPro,Sunnamplex,Won,5/22/2017,5137
Maureen Marcano,GTX Plus Basic,Hottechi,Won,5/22/2017,902
Maureen Marcano,GTX Plus Basic,Nam-zim,Won,5/22/2017,1082
Maureen Marcano,GTX Plus Pro,Plexzap,Won,5/23/2017,4519
Maureen Marcano,GTXPro,Y-corporation,Won,5/24/2017,4596
Maureen Marcano,GTX Plus Basic,Scotfind,Won,5/26/2017,1264
Maureen Marcano,GTXPro,Konex,Won,5/26/2017,5006
Maureen Marcano,GTXPro,Scotfind,Won,5/27/2017,4543
Maureen Marcano,GTX Basic,Zoomit,Won,5/28/2017,628
Maureen Marcano,GTX Basic,Y-corporation,Won,6/1/2017,584
Maureen Marcano,GTX Plus Basic,Hatfan,Won,6/5/2017,1171
Maureen Marcano,GTXPro,Dalttechnology,Won,6/9/2017,4342
Maureen Marcano,GTX Plus Basic,Faxquote,Won,6/12/2017,1030
Maureen Marcano,GTXPro,Labdrill,Won,6/15/2017,4281
Maureen Marcano,MG Advanced,Plexzap,Won,6/21/2017,3227
Maureen Marcano,GTX Plus Basic,Xx-holding,Won,6/22/2017,1035
Maureen Marcano,GTX Plus Basic,Goodsilron,Won,6/22/2017,1096
Maureen Marcano,GTX Plus Basic,Cheers,Won,6/23/2017,1069
Maureen Marcano,MG Special,Fasehatice,Won,6/23/2017,61
Maureen Marcano,MG Special,Newex,Won,6/26/2017,62
Maureen Marcano,GTX Plus Basic,Hottechi,Won,6/26/2017,950
Maureen Marcano,GTX Plus Basic,Cheers,Won,6/30/2017,1021
Maureen Marcano,GTXPro,Singletechno,Won,6/30/2017,3959
Maureen Marcano,MG Special,Plusstrip,Won,7/1/2017,57
Maureen Marcano,GTX Basic,Hatfan,Won,7/6/2017,518
Maureen Marcano,GTX Plus Pro,Cheers,Won,7/7/2017,5909
Maureen Marcano,GTX Plus Pro,Goodsilron,Won,7/10/2017,4974
Maureen Marcano,MG Advanced,Labdrill,Won,7/16/2017,3452
Maureen Marcano,GTXPro,Sonron,Won,7/25/2017,4683
Maureen Marcano,GTX Basic,Singletechno,Won,7/27/2017,523
Maureen Marcano,GTXPro,Nam-zim,Won,7/31/2017,4913
Maureen Marcano,GTX Plus Basic,Finjob,Won,8/2/2017,1145
Maureen Marcano,GTX Basic,Finjob,Won,8/4/2017,522
Maureen Marcano,GTXPro,Lexiqvolax,Won,8/7/2017,4689
Maureen Marcano,GTX Plus Basic,Golddex,Won,8/8/2017,1222
Maureen Marcano,GTX Plus Basic,Goodsilron,Won,8/8/2017,1143
Maureen Marcano,GTX Plus Basic,Konex,Won,8/10/2017,1102
Maureen Marcano,MG Special,Scotfind,Won,8/11/2017,49
Maureen Marcano,MG Advanced,Plexzap,Won,8/15/2017,3994
Maureen Marcano,MG Special,Singletechno,Won,8/17/2017,54
Maureen Marcano,MG Special,Condax,Won,8/19/2017,57
Maureen Marcano,GTX Basic,Faxquote,Won,8/21/2017,562
Maureen Marcano,GTX Plus Basic,Newex,Won,8/23/2017,1144
Maureen Marcano,GTX Plus Basic,Cheers,Won,8/24/2017,1130
Maureen Marcano,GTX Plus Basic,Labdrill,Won,8/27/2017,993
Maureen Marcano,GTX Plus Basic,Golddex,Won,8/29/2017,1046
Maureen Marcano,GTX Plus Basic,Cheers,Won,8/29/2017,1250
Maureen Marcano,GTX Plus Pro,Faxquote,Won,9/1/2017,5966
Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,9/2/2017,805
Maureen Marcano,MG Special,Condax,Won,9/3/2017,53
Maureen Marcano,MG Special,Kan-code,Won,9/5/2017,52
Maureen Marcano,GTX Basic,Dalttechnology,Won,9/6/2017,500
Maureen Marcano,GTX Basic,Golddex,Won,9/8/2017,595
Maureen Marcano,GTX Plus Pro,Nam-zim,Won,9/9/2017,6656
Maureen Marcano,GTX Plus Basic,Blackzim,Won,9/10/2017,1101
Maureen Marcano,GTX Plus Basic,Y-corporation,Won,9/10/2017,1121
Maureen Marcano,GTX Plus Basic,Fasehatice,Won,9/12/2017,951
Maureen Marcano,GTX Plus Pro,Sonron,Won,9/12/2017,5816
Maureen Marcano,GTX Plus Basic,Finjob,Won,9/14/2017,1023
Maureen Marcano,GTX Basic,Hottechi,Won,9/14/2017,653
Maureen Marcano,GTX Plus Pro,Zoomit,Won,9/18/2017,4786
Maureen Marcano,GTXPro,Finjob,Won,9/19/2017,4642
Maureen Marcano,GTX Plus Basic,Zoomit,Won,9/19/2017,882
Maureen Marcano,GTX Plus Pro,Kan-code,Won,9/20/2017,4870
Maureen Marcano,GTX Plus Pro,Blackzim,Won,9/21/2017,5832
Maureen Marcano,GTX Plus Basic,Kan-code,Won,9/22/2017,990
Maureen Marcano,GTX Basic,Hottechi,Won,9/22/2017,559
Maureen Marcano,MG Advanced,Y-corporation,Won,9/24/2017,3257
Maureen Marcano,GTX Plus Basic,Goodsilron,Won,9/27/2017,940
Maureen Marcano,MG Advanced,Cheers,Won,9/29/2017,3535
Maureen Marcano,GTXPro,Groovestreet,Won,9/30/2017,4695
Maureen Marcano,GTXPro,Fasehatice,Won,10/17/2017,4505
Maureen Marcano,GTX Basic,Blackzim,Won,11/1/2017,524
Maureen Marcano,MG Special,Fasehatice,Won,11/3/2017,50
Maureen Marcano,GTX Plus Pro,J-Texon,Won,11/6/2017,4434
