sales_agent,product,account,close_date,close_value,regional_office
Kary Hendrixson,GTXPro,Scotfind,11/1/2017,4593,West
Kary Hendrixson,GTX Basic,Y-corporation,11/2/2017,653,West
Kary Hendrixson,GTX Basic,Singletechno,11/4/2017,545,West
Kary Hendrixson,GTX Basic,Hatfan,11/4/2017,631,West
Kary Hendrixson,GTXPro,Y-corporation,11/5/2017,4382,West
Kary Hendrixson,GTX Basic,Fasehatice,11/8/2017,430,West
Kary Hendrixson,MG Special,Doncon,11/8/2017,58,West
Kary Hendrixson,GTX Basic,Plusstrip,11/8/2017,505,West
Kary Hendrixson,GTX Plus Basic,Plexzap,11/11/2017,1203,West
Kary Hendrixson,GTXPro,Doncon,11/12/2017,4828,West
Kary Hendrixson,GTX Basic,Nam-zim,11/12/2017,591,West
Kary Hendrixson,GTX Plus Pro,Plusstrip,11/12/2017,5681,West
Kary Hendrixson,GTX Plus Basic,Lexiqvolax,11/13/2017,948,West
Kary Hendrixson,GTX Basic,Xx-holding,11/13/2017,549,West
Kary Hendrixson,GTX Plus Pro,Condax,11/14/2017,4454,West
Kary Hendrixson,GTX Plus Basic,Lexiqvolax,11/14/2017,948,West
Kary Hendrixson,GTXPro,Plexzap,11/14/2017,4808,West
Kary Hendrixson,GTX Basic,Kan-code,11/14/2017,606,West
Kary Hendrixson,GTXPro,Scotfind,11/15/2017,5280,West
Kary Hendrixson,GTX Basic,Fasehatice,11/18/2017,555,West
Kary Hendrixson,GTX Basic,Faxquote,11/20/2017,511,West
Kary Hendrixson,GTXPro,Sunnamplex,11/21/2017,4999,West
Kary Hendrixson,GTXPro,Newex,11/23/2017,4780,West
Kary Hendrixson,GTX Plus Pro,Doncon,11/26/2017,5867,West
Kary Hendrixson,MG Special,Zoomit,11/29/2017,57,West
Kary Hendrixson,GTX Plus Basic,Goodsilron,11/30/2017,1077,West
Kary Hendrixson,GTX Basic,Singletechno,11/30/2017,526,West
Kary Hendrixson,GTXPro,Condax,12/1/2017,4673,West
Kary Hendrixson,GTX Basic,Kan-code,12/4/2017,589,West
Kary Hendrixson,GTX Basic,Cheers,12/5/2017,538,West
Kary Hendrixson,GTX Plus Basic,Fasehatice,12/8/2017,1171,West
Kary Hendrixson,GTX Basic,Dalttechnology,12/8/2017,488,West
Kary Hendrixson,GTX Basic,Sonron,12/8/2017,484,West
Kary Hendrixson,MG Advanced,Y-corporation,12/12/2017,3021,West
Kary Hendrixson,GTX Plus Pro,Labdrill,12/12/2017,5158,West
Kary Hendrixson,GTX Plus Basic,Cheers,12/14/2017,1195,West
Kary Hendrixson,GTX Basic,Plexzap,12/17/2017,566,West
Kary Hendrixson,MG Special,Plusstrip,12/17/2017,59,West
Kary Hendrixson,MG Special,Zoomit,12/18/2017,62,West
Kary Hendrixson,GTX Plus Basic,Xx-holding,12/18/2017,1111,West
Kary Hendrixson,GTX Plus Basic,Singletechno,12/20/2017,993,West
Kary Hendrixson,GTX Plus Pro,Lexiqvolax,12/22/2017,6299,West
Kary Hendrixson,GTX Basic,Newex,12/22/2017,597,West
Kary Hendrixson,GTXPro,Hottechi,12/24/2017,4009,West
Kary Hendrixson,GTX Plus Basic,Hatfan,12/26/2017,921,West
Kary Hendrixson,GTXPro,Labdrill,12/27/2017,5663,West
Kary Hendrixson,GTXPro,J-Texon,12/27/2017,4178,West
Kary Hendrixson,GTX Basic,Lexiqvolax,12/29/2017,470,West
Kary Hendrixson,GTX Plus Basic,Golddex,12/29/2017,1168,West
Kary Hendrixson,GTX Basic,Green-Plus,12/30/2017,613,West
Kary Hendrixson,MG Special,Hatfan,12/30/2017,44,West
Lajuana Vencill,GTX Basic,Zumgoity,3/2/2017,559,Central
Lajuana Vencill,MG Advanced,Stanredtax,3/4/2017,3180,Central
Lajuana Vencill,GTX Basic,Rangreen,3/4/2017,559,Central
Lajuana Vencill,MG Special,Domzoom,3/6/2017,56,Central
Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,3/9/2017,542,Central
Lajuana Vencill,MG Special,Betatech,3/10/2017,56,Central
Lajuana Vencill,GTX Plus Basic,Funholding,3/12/2017,948,Central
Lajuana Vencill,GTX Basic,Codehow,3/12/2017,609,Central
Lajuana Vencill,MG Advanced,Zumgoity,3/12/2017,3669,Central
Lajuana Vencill,MG Advanced,Ron-tech,3/15/2017,3573,Central
Lajuana Vencill,GTX Basic,Codehow,3/22/2017,547,Central
Lajuana Vencill,GTX Basic,Konmatfix,3/24/2017,560,Central
Lajuana Vencill,GTX Basic,Scottech,3/25/2017,638,Central
Lajuana Vencill,MG Special,Ron-tech,3/27/2017,47,Central
Lajuana Vencill,GTX Basic,Ron-tech,3/30/2017,489,Central
Lajuana Vencill,MG Special,Gogozoom,3/30/2017,54,Central
Lajuana Vencill,GTX Plus Pro,Hottechi,4/7/2017,5728,Central
Lajuana Vencill,MG Advanced,Statholdings,4/17/2017,3532,Central
Lajuana Vencill,MG Special,Gogozoom,4/18/2017,47,Central
Lajuana Vencill,GTX Basic,Stanredtax,4/27/2017,517,Central
Lajuana Vencill,GTX Basic,Gogozoom,5/2/2017,574,Central
Lajuana Vencill,MG Advanced,Betatech,5/7/2017,2904,Central
Lajuana Vencill,MG Advanced,Domzoom,5/8/2017,3952,Central
Lajuana Vencill,GTX Basic,Conecom,5/10/2017,582,Central
Lajuana Vencill,GTX Basic,Isdom,5/13/2017,501,Central
Lajuana Vencill,GTX Plus Basic,Codehow,5/16/2017,1060,Central
Lajuana Vencill,GTX Plus Basic,Isdom,5/22/2017,991,Central
Lajuana Vencill,GTX Basic,Ron-tech,5/22/2017,595,Central
Lajuana Vencill,GTX Plus Pro,Rangreen,5/23/2017,5827,Central
Lajuana Vencill,GTX Plus Pro,Dontechi,5/27/2017,4509,Central
Lajuana Vencill,GTX Basic,Cancity,5/27/2017,648,Central
Lajuana Vencill,MG Special,Gogozoom,5/30/2017,61,Central
Lajuana Vencill,GTX Plus Basic,Rundofase,5/31/2017,1044,Central
Lajuana Vencill,MG Special,Funholding,5/31/2017,50,Central
Lajuana Vencill,GTX Basic,Bioholding,6/1/2017,530,Central
Lajuana Vencill,MG Special,Genco Pura Olive Oil Company,6/1/2017,56,Central
Lajuana Vencill,GTX Plus Basic,Codehow,6/2/2017,1047,Central
Lajuana Vencill,GTX Plus Pro,Finhigh,6/4/2017,5401,Central
Lajuana Vencill,GTX Basic,Rangreen,6/6/2017,494,Central
Lajuana Vencill,MG Special,Condax,6/6/2017,55,Central
Lajuana Vencill,MG Advanced,Treequote,6/11/2017,3185,Central
Lajuana Vencill,GTX Basic,Hottechi,6/12/2017,489,Central
Lajuana Vencill,MG Advanced,Isdom,6/14/2017,3430,Central
Lajuana Vencill,GTX Basic,Rundofase,6/15/2017,524,Central
Lajuana Vencill,GTX Basic,Bioholding,6/15/2017,518,Central
Lajuana Vencill,GTX Basic,Codehow,6/17/2017,459,Central
Lajuana Vencill,MG Advanced,Warephase,6/17/2017,3468,Central
Lajuana Vencill,MG Advanced,Codehow,6/18/2017,2525,Central
Lajuana Vencill,GTX Plus Basic,Ron-tech,6/19/2017,1140,Central
Lajuana Vencill,GTX Plus Pro,Genco Pura Olive Oil Company,6/21/2017,4527,Central
Lajuana Vencill,GTX Basic,Funholding,6/22/2017,496,Central
Lajuana Vencill,MG Special,Konmatfix,6/23/2017,48,Central
Lajuana Vencill,MG Advanced,Stanredtax,6/24/2017,3228,Central
Lajuana Vencill,MG Advanced,Treequote,6/27/2017,3470,Central
Lajuana Vencill,MG Advanced,Dontechi,6/30/2017,3040,Central
Lajuana Vencill,GTX Plus Pro,Isdom,7/3/2017,5536,Central
Lajuana Vencill,GTX Plus Basic,Inity,7/13/2017,1192,Central
Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,7/16/2017,579,Central
Lajuana Vencill,GTX Basic,Rangreen,7/17/2017,550,Central
Lajuana Vencill,GTX Basic,Inity,7/19/2017,536,Central
Lajuana Vencill,MG Advanced,Warephase,7/24/2017,3411,Central
Lajuana Vencill,MG Advanced,Codehow,7/27/2017,3352,Central
Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,7/29/2017,537,Central
Lajuana Vencill,GTX Plus Basic,Dontechi,7/30/2017,1089,Central
Lajuana Vencill,GTX Basic,Konmatfix,7/30/2017,537,Central
Lajuana Vencill,GTX Basic,Rangreen,8/2/2017,505,Central
Lajuana Vencill,MG Advanced,Toughzap,8/2/2017,3018,Central
Lajuana Vencill,MG Special,dambase,8/5/2017,54,Central
Lajuana Vencill,GTX Basic,Funholding,8/5/2017,557,Central
Lajuana Vencill,GTX Plus Basic,Dontechi,8/7/2017,999,Central
Lajuana Vencill,GTX Plus Pro,Rangreen,8/8/2017,5913,Central
Lajuana Vencill,GTX Basic,Stanredtax,8/9/2017,588,Central
Lajuana Vencill,GTX Basic,Funholding,8/9/2017,502,Central
Lajuana Vencill,MG Special,Warephase,8/11/2017,52,Central
Lajuana Vencill,GTX Basic,Ron-tech,8/11/2017,583,Central
Lajuana Vencill,GTX Basic,Finhigh,8/11/2017,560,Central
Lajuana Vencill,GTX Basic,Ron-tech,8/15/2017,440,Central
Lajuana Vencill,GTX Basic,Funholding,8/17/2017,566,Central
Lajuana Vencill,GTX Basic,Konmatfix,8/20/2017,553,Central
Lajuana Vencill,MG Advanced,Dontechi,8/20/2017,3250,Central
Lajuana Vencill,MG Advanced,Dontechi,9/2/2017,3118,Central
Lajuana Vencill,MG Special,Streethex,9/7/2017,61,Central
Lajuana Vencill,MG Special,Hottechi,9/11/2017,56,Central
Lajuana Vencill,MG Advanced,Inity,9/14/2017,3438,Central
Lajuana Vencill,GTX Basic,Streethex,9/15/2017,584,Central
Lajuana Vencill,MG Advanced,Warephase,9/16/2017,3727,Central
Lajuana Vencill,MG Special,Inity,9/19/2017,60,Central
Lajuana Vencill,GTX Basic,Inity,9/19/2017,454,Central
Lajuana Vencill,GTX Basic,Rundofase,9/23/2017,483,Central
Lajuana Vencill,MG Special,Funholding,9/23/2017,54,Central
Lajuana Vencill,MG Advanced,Bioholding,9/23/2017,2857,Central
Lajuana Vencill,MG Advanced,Bioholding,10/6/2017,3681,Central
Lajuana Vencill,MG Advanced,Scottech,10/6/2017,3704,Central
Lajuana Vencill,GTX Plus Pro,Betatech,10/11/2017,6156,Central
Lajuana Vencill,GTX Basic,Betatech,10/12/2017,536,Central
Lajuana Vencill,GTX Basic,Globex Corporation,10/13/2017,594,Central
Lajuana Vencill,MG Special,Toughzap,10/16/2017,42,Central
Lajuana Vencill,GTX Basic,Funholding,10/20/2017,474,Central
Lajuana Vencill,GTX Basic,Ron-tech,10/26/2017,451,Central
Lajuana Vencill,GTX Plus Basic,Ron-tech,10/31/2017,1133,Central
Lajuana Vencill,GTX Plus Basic,Condax,11/2/2017,1080,Central
Lajuana Vencill,MG Advanced,Rangreen,11/2/2017,3024,Central
Lajuana Vencill,MG Advanced,Dontechi,11/3/2017,3296,Central
Lajuana Vencill,MG Advanced,Rangreen,11/8/2017,3362,Central
Lajuana Vencill,GTX Plus Basic,dambase,11/12/2017,1215,Central
Lajuana Vencill,GTX Basic,Codehow,11/12/2017,511,Central
Lajuana Vencill,GTX Basic,Konmatfix,11/17/2017,485,Central
Lajuana Vencill,GTX Plus Basic,Funholding,11/18/2017,1072,Central
Lajuana Vencill,GTX Basic,Rundofase,11/19/2017,487,Central
Lajuana Vencill,GTX Basic,Inity,11/21/2017,528,Central
Lajuana Vencill,GTX Plus Pro,Condax,11/26/2017,5160,Central
Lajuana Vencill,GTX Plus Basic,Rangreen,11/27/2017,946,Central
Lajuana Vencill,MG Advanced,Rangreen,12/10/2017,3131,Central
Lajuana Vencill,GTX Basic,dambase,12/12/2017,545,Central
Lajuana Vencill,MG Advanced,Globex Corporation,12/13/2017,3063,Central
Lajuana Vencill,GTX Basic,Streethex,12/13/2017,513,Central
Lajuana Vencill,GTX Basic,Rangreen,12/16/2017,492,Central
Lajuana Vencill,GTX Basic,Condax,12/18/2017,507,Central
Lajuana Vencill,GTX Plus Basic,Genco Pura Olive Oil Company,12/18/2017,1127,Central
Lajuana Vencill,GTX Basic,dambase,12/21/2017,452,Central
Lajuana Vencill,GTX Basic,Globex Corporation,12/21/2017,453,Central
Lajuana Vencill,GTX Basic,dambase,12/22/2017,557,Central
Lajuana Vencill,GTX Basic,Rangreen,12/25/2017,585,Central
Lajuana Vencill,GTX Basic,Conecom,12/26/2017,622,Central
Lajuana Vencill,GTX Plus Pro,Streethex,12/29/2017,6340,Central
Lajuana Vencill,MG Special,Dontechi,12/30/2017,52,Central
Lajuana Vencill,GTX Basic,Isdom,12/31/2017,567,Central
Markita Hansen,GTX Basic,Y-corporation,3/1/2017,523,West
Markita Hansen,GTX Basic,Cheers,3/7/2017,601,West
Markita Hansen,MG Special,Faxquote,3/8/2017,64,West
Markita Hansen,GTX Plus Pro,Zoomit,3/10/2017,5410,West
Markita Hansen,GTX Plus Basic,Blackzim,3/11/2017,1043,West
Markita Hansen,MG Advanced,Xx-holding,3/11/2017,3820,West
Markita Hansen,GTX Basic,Zoomit,3/13/2017,576,West
Markita Hansen,MG Advanced,Singletechno,3/15/2017,3969,West
Markita Hansen,MG Special,Plusstrip,3/16/2017,54,West
Markita Hansen,GTX Plus Pro,Golddex,3/16/2017,5908,West
Markita Hansen,GTX Plus Basic,Golddex,3/16/2017,1091,West
Markita Hansen,MG Advanced,Konex,3/22/2017,3220,West
Markita Hansen,MG Special,Hottechi,3/25/2017,47,West
Markita Hansen,GTX Plus Pro,Cheers,3/29/2017,5120,West
Markita Hansen,GTX Plus Basic,Groovestreet,3/31/2017,1171,West
Markita Hansen,MG Advanced,Kan-code,4/6/2017,3181,West
Markita Hansen,MG Advanced,J-Texon,4/6/2017,3817,West
Markita Hansen,MG Special,Scotfind,4/8/2017,57,West
Markita Hansen,GTX Basic,Condax,4/13/2017,522,West
Markita Hansen,GTX Basic,Plexzap,4/24/2017,527,West
Markita Hansen,GTX Plus Basic,J-Texon,4/29/2017,788,West
Markita Hansen,GTX Basic,Dalttechnology,4/30/2017,525,West
Markita Hansen,GTXPro,Nam-zim,5/3/2017,5508,West
Markita Hansen,GTXPro,Nam-zim,5/3/2017,5169,West
Markita Hansen,GTX Basic,Y-corporation,5/5/2017,595,West
Markita Hansen,GTX Basic,Kan-code,5/6/2017,560,West
Markita Hansen,MG Special,Blackzim,5/7/2017,61,West
Markita Hansen,GTX Basic,J-Texon,5/10/2017,541,West
Markita Hansen,MG Special,Scotfind,5/18/2017,60,West
Markita Hansen,GTXPro,Goodsilron,5/27/2017,5012,West
Markita Hansen,GTX Basic,Sonron,5/31/2017,571,West
Markita Hansen,MG Advanced,Faxquote,5/31/2017,3470,West
Markita Hansen,GTXPro,Hatfan,6/2/2017,4815,West
Markita Hansen,MG Special,Cheers,6/3/2017,54,West
Markita Hansen,GTX Basic,Goodsilron,6/3/2017,605,West
Markita Hansen,GTX Basic,Cheers,6/4/2017,561,West
Markita Hansen,GTX Basic,Nam-zim,6/5/2017,572,West
Markita Hansen,MG Special,Golddex,6/8/2017,54,West
Markita Hansen,GTX Plus Basic,J-Texon,6/8/2017,941,West
Markita Hansen,GTX Plus Basic,Scotfind,6/8/2017,967,West
Markita Hansen,MG Advanced,Cheers,6/10/2017,2882,West
Markita Hansen,GTX Plus Pro,Sonron,6/15/2017,4423,West
Markita Hansen,GTX Plus Basic,Green-Plus,6/16/2017,923,West
Markita Hansen,GTX Plus Pro,Y-corporation,6/17/2017,5503,West
Markita Hansen,MG Special,Y-corporation,6/18/2017,58,West
Markita Hansen,MG Special,Konex,6/22/2017,53,West
Markita Hansen,MG Advanced,J-Texon,6/22/2017,3188,West
Markita Hansen,GTX Basic,Hottechi,6/22/2017,569,West
Markita Hansen,GTXPro,Fasehatice,6/25/2017,4733,West
Markita Hansen,GTXPro,Sunnamplex,6/26/2017,4968,West
Markita Hansen,GTX Plus Basic,Condax,6/26/2017,1135,West
Markita Hansen,GTK 500,Goodsilron,6/27/2017,29617,West
Markita Hansen,MG Advanced,Zoomit,6/27/2017,3738,West
Markita Hansen,MG Special,Doncon,6/27/2017,54,West
Markita Hansen,MG Special,Blackzim,7/2/2017,59,West
Markita Hansen,MG Special,Green-Plus,7/2/2017,50,West
Markita Hansen,GTXPro,Doncon,7/9/2017,4859,West
Markita Hansen,GTX Basic,J-Texon,7/12/2017,592,West
Markita Hansen,MG Advanced,Plusstrip,7/15/2017,3973,West
Markita Hansen,GTX Basic,Singletechno,7/23/2017,535,West
Markita Hansen,GTXPro,Konex,7/28/2017,4209,West
Markita Hansen,GTX Plus Basic,Kan-code,8/10/2017,1045,West
Markita Hansen,MG Advanced,Sunnamplex,8/10/2017,3187,West
Markita Hansen,GTK 500,Finjob,8/14/2017,24745,West
Markita Hansen,GTX Plus Pro,Hatfan,8/14/2017,4642,West
Markita Hansen,GTXPro,Faxquote,8/14/2017,4738,West
Markita Hansen,GTX Plus Basic,Green-Plus,8/14/2017,1105,West
Markita Hansen,GTX Plus Basic,Dalttechnology,8/16/2017,1101,West
Markita Hansen,GTXPro,Plexzap,8/18/2017,4644,West
Markita Hansen,MG Special,Groovestreet,8/18/2017,45,West
Markita Hansen,MG Special,Goodsilron,8/19/2017,57,West
Markita Hansen,MG Special,Singletechno,8/23/2017,57,West
Markita Hansen,GTX Basic,Sunnamplex,8/23/2017,494,West
Markita Hansen,MG Special,Sonron,8/24/2017,52,West
Markita Hansen,MG Advanced,Golddex,8/24/2017,3838,West
Markita Hansen,MG Advanced,Fasehatice,8/26/2017,3271,West
Markita Hansen,MG Advanced,Cheers,8/27/2017,2791,West
Markita Hansen,GTX Basic,Labdrill,8/29/2017,548,West
Markita Hansen,GTX Plus Basic,Faxquote,8/30/2017,1169,West
Markita Hansen,GTX Basic,Scotfind,9/4/2017,464,West
Markita Hansen,GTX Plus Pro,Green-Plus,9/4/2017,4916,West
Markita Hansen,GTXPro,Scotfind,9/5/2017,4063,West
Markita Hansen,GTX Plus Basic,Cheers,9/14/2017,1002,West
Markita Hansen,GTXPro,Xx-holding,9/15/2017,4592,West
Markita Hansen,MG Advanced,Hottechi,9/17/2017,2979,West
Markita Hansen,MG Advanced,Hatfan,9/21/2017,3138,West
Markita Hansen,GTX Basic,Sonron,9/23/2017,510,West
Markita Hansen,MG Advanced,Zoomit,9/23/2017,3722,West
Markita Hansen,GTK 500,Cheers,9/26/2017,29166,West
Markita Hansen,GTX Plus Basic,Kan-code,9/27/2017,1081,West
Markita Hansen,GTX Basic,Cheers,9/28/2017,505,West
Markita Hansen,GTX Basic,Goodsilron,9/29/2017,587,West
Markita Hansen,GTXPro,Hottechi,9/30/2017,4744,West
Markita Hansen,MG Advanced,Konex,9/30/2017,3225,West
Markita Hansen,MG Advanced,Blackzim,9/30/2017,3015,West
Markita Hansen,GTX Basic,J-Texon,10/1/2017,566,West
Markita Hansen,GTX Basic,Goodsilron,10/21/2017,553,West
Markita Hansen,GTX Plus Basic,Golddex,10/23/2017,1060,West
Markita Hansen,GTX Basic,Condax,10/26/2017,566,West
Markita Hansen,GTX Plus Basic,Rantouch,10/31/2017,981,West
Markita Hansen,GTX Basic,Labdrill,11/1/2017,529,West
Markita Hansen,MG Special,Green-Plus,11/4/2017,63,West
Markita Hansen,MG Special,Sonron,11/7/2017,49,West
Markita Hansen,GTX Basic,Y-corporation,11/11/2017,598,West
Markita Hansen,MG Advanced,Dalttechnology,11/11/2017,4058,West
Markita Hansen,GTXPro,Scotfind,11/16/2017,4722,West
Markita Hansen,GTX Plus Basic,Zoomit,11/18/2017,1106,West
Markita Hansen,MG Special,Dalttechnology,11/18/2017,56,West
Markita Hansen,GTXPro,Y-corporation,11/24/2017,4487,West
Markita Hansen,GTXPro,Zoomit,11/28/2017,5540,West
Markita Hansen,GTXPro,Xx-holding,11/29/2017,4521,West
Markita Hansen,MG Advanced,Plexzap,12/1/2017,3663,West
Markita Hansen,MG Special,Rantouch,12/3/2017,62,West
Markita Hansen,GTX Plus Basic,Goodsilron,12/8/2017,1017,West
Markita Hansen,MG Advanced,Scotfind,12/8/2017,4139,West
Markita Hansen,GTX Plus Basic,Scotfind,12/9/2017,1182,West
Markita Hansen,MG Special,Zoomit,12/9/2017,48,West
Markita Hansen,MG Special,Sonron,12/10/2017,56,West
Markita Hansen,MG Special,Scotfind,12/12/2017,50,West
Markita Hansen,MG Special,Cheers,12/13/2017,53,West
Markita Hansen,GTX Plus Basic,Singletechno,12/15/2017,1252,West
Markita Hansen,MG Special,Singletechno,12/16/2017,56,West
Markita Hansen,MG Special,Finjob,12/21/2017,53,West
Markita Hansen,GTXPro,Singletechno,12/25/2017,4753,West
Markita Hansen,MG Advanced,Newex,12/25/2017,3836,West
Markita Hansen,GTX Plus Basic,Lexiqvolax,12/25/2017,1192,West
Markita Hansen,GTX Basic,Sonron,12/27/2017,456,West
Markita Hansen,MG Advanced,Faxquote,12/27/2017,3442,West
Markita Hansen,MG Special,J-Texon,12/28/2017,54,West
Markita Hansen,GTX Basic,Singletechno,12/30/2017,464,West
Marty Freudenburg,GTXPro,Conecom,3/1/2017,4926,Central
Marty Freudenburg,GTX Basic,Domzoom,3/1/2017,608,Central
Marty Freudenburg,GTX Basic,Toughzap,3/3/2017,508,Central
Marty Freudenburg,MG Special,Funholding,3/3/2017,52,Central
Marty Freudenburg,MG Advanced,Zumgoity,3/10/2017,3647,Central
Marty Freudenburg,GTX Plus Pro,Rangreen,3/16/2017,5787,Central
Marty Freudenburg,GTX Plus Basic,Funholding,3/16/2017,1062,Central
Marty Freudenburg,GTX Plus Basic,Finhigh,3/17/2017,903,Central
Marty Freudenburg,GTX Plus Basic,Genco Pura Olive Oil Company,3/20/2017,1162,Central
Marty Freudenburg,GTX Basic,Stanredtax,3/26/2017,579,Central
Marty Freudenburg,MG Special,Finhigh,3/26/2017,48,Central
Marty Freudenburg,GTX Plus Basic,Konmatfix,3/28/2017,1062,Central
Marty Freudenburg,GTX Plus Basic,Inity,4/10/2017,1204,Central
Marty Freudenburg,GTX Plus Basic,Funholding,4/11/2017,949,Central
Marty Freudenburg,GTX Plus Basic,dambase,4/23/2017,1160,Central
Marty Freudenburg,MG Special,Finhigh,4/28/2017,64,Central
Marty Freudenburg,GTX Plus Pro,Cancity,5/4/2017,6292,Central
Marty Freudenburg,GTXPro,Treequote,5/5/2017,4667,Central
Marty Freudenburg,MG Advanced,Betatech,5/7/2017,3542,Central
Marty Freudenburg,GTX Plus Basic,Zumgoity,5/9/2017,962,Central
Marty Freudenburg,GTX Plus Basic,Isdom,5/9/2017,1028,Central
Marty Freudenburg,GTX Basic,Ron-tech,5/21/2017,538,Central
Marty Freudenburg,MG Advanced,Genco Pura Olive Oil Company,5/24/2017,3604,Central
Marty Freudenburg,GTX Plus Basic,Rangreen,5/27/2017,1050,Central
Marty Freudenburg,MG Special,Codehow,6/1/2017,51,Central
Marty Freudenburg,GTX Plus Pro,Treequote,6/2/2017,6553,Central
Marty Freudenburg,GTX Basic,Konmatfix,6/2/2017,490,Central
Marty Freudenburg,GTX Plus Pro,Funholding,6/3/2017,5015,Central
Marty Freudenburg,MG Advanced,Finhigh,6/3/2017,3236,Central
Marty Freudenburg,MG Advanced,Gogozoom,6/5/2017,3011,Central
Marty Freudenburg,MG Special,Betatech,6/6/2017,41,Central
Marty Freudenburg,GTX Plus Basic,Codehow,6/6/2017,1190,Central
Marty Freudenburg,GTXPro,Rangreen,6/9/2017,4413,Central
Marty Freudenburg,GTX Basic,Isdom,6/11/2017,545,Central
Marty Freudenburg,GTX Plus Pro,Domzoom,6/11/2017,5241,Central
Marty Freudenburg,GTX Plus Basic,Funholding,6/13/2017,1105,Central
Marty Freudenburg,GTX Plus Basic,Zumgoity,6/14/2017,881,Central
Marty Freudenburg,GTX Plus Basic,Toughzap,6/18/2017,1115,Central
Marty Freudenburg,MG Special,Scottech,6/19/2017,54,Central
Marty Freudenburg,MG Special,Rangreen,6/19/2017,54,Central
Marty Freudenburg,MG Special,Scottech,6/22/2017,60,Central
Marty Freudenburg,GTXPro,Gogozoom,6/24/2017,4272,Central
Marty Freudenburg,MG Advanced,Domzoom,6/28/2017,2863,Central
Marty Freudenburg,GTX Plus Basic,Scottech,6/30/2017,1081,Central
Marty Freudenburg,GTX Plus Basic,Treequote,6/30/2017,1185,Central
Marty Freudenburg,GTX Plus Basic,Warephase,7/2/2017,839,Central
Marty Freudenburg,GTX Plus Basic,Globex Corporation,7/2/2017,1176,Central
Marty Freudenburg,GTX Plus Pro,Streethex,7/5/2017,4181,Central
Marty Freudenburg,GTX Plus Pro,Funholding,7/7/2017,5966,Central
Marty Freudenburg,MG Advanced,Konmatfix,7/9/2017,3699,Central
Marty Freudenburg,GTX Plus Pro,Stanredtax,7/9/2017,5422,Central
Marty Freudenburg,MG Advanced,Domzoom,7/11/2017,3657,Central
Marty Freudenburg,GTX Plus Basic,Funholding,7/11/2017,1204,Central
Marty Freudenburg,GTX Plus Basic,Inity,7/17/2017,1193,Central
Marty Freudenburg,GTX Plus Basic,Konmatfix,7/25/2017,1171,Central
Marty Freudenburg,MG Special,Rangreen,7/26/2017,53,Central
Marty Freudenburg,GTX Plus Pro,Globex Corporation,7/26/2017,5698,Central
Marty Freudenburg,GTX Plus Basic,Cancity,7/27/2017,1031,Central
Marty Freudenburg,GTX Plus Basic,Ron-tech,7/28/2017,1044,Central
Marty Freudenburg,GTXPro,Cancity,7/29/2017,4172,Central
Marty Freudenburg,MG Advanced,Streethex,8/2/2017,3367,Central
Marty Freudenburg,GTX Plus Basic,Ron-tech,8/4/2017,1275,Central
Marty Freudenburg,GTX Plus Basic,Isdom,8/5/2017,1017,Central
Marty Freudenburg,GTX Plus Basic,Toughzap,8/7/2017,1006,Central
Marty Freudenburg,GTX Plus Basic,Domzoom,8/7/2017,965,Central
Marty Freudenburg,MG Advanced,Codehow,8/8/2017,3458,Central
Marty Freudenburg,MG Advanced,Treequote,8/19/2017,3428,Central
Marty Freudenburg,GTX Basic,Warephase,8/19/2017,517,Central
Marty Freudenburg,GTX Plus Pro,Warephase,8/19/2017,5572,Central
